2000000
code	freq(hz)
0x445	114.25959780621572
0x446	114.15525114155251
0x447	114.05109489051095
0x448	113.94712853236098
0x449	113.84335154826958
0x44a	113.73976342129208
0x44b	113.63636363636364
0x44c	113.53315168029064
0x44d	113.43012704174228
0x44e	113.32728921124206
0x44f	113.22463768115942
0x450	113.12217194570135
0x451	113.01989150090417
0x452	112.91779584462512
0x453	112.8158844765343
0x454	112.7141568981064
0x455	112.61261261261261
0x456	112.51125112511251
0x457	112.41007194244604
0x458	112.30907457322552
0x459	112.20825852782765
0x45a	112.10762331838565
0x45b	112.00716845878136
0x45c	111.90689346463742
0x45d	111.80679785330948
0x45e	111.70688114387846
0x45f	111.60714285714286
0x460	111.50758251561106
0x461	111.40819964349376
0x462	111.30899376669635
0x463	111.20996441281139
0x464	111.11111111111111
0x465	111.01243339253996
0x466	110.91393078970718
0x467	110.81560283687944
0x468	110.71744906997343
0x469	110.61946902654867
0x46a	110.52166224580017
0x46b	110.42402826855124
0x46c	110.32656663724624
0x46d	110.22927689594356
0x46e	110.13215859030836
0x46f	110.03521126760563
0x470	109.93843447669305
0x471	109.84182776801406
0x472	109.74539069359086
0x473	109.64912280701755
0x474	109.55302366345312
0x475	109.45709281961472
0x476	109.36132983377078
0x477	109.26573426573427
0x478	109.17030567685589
0x479	109.07504363001745
0x47a	108.9799476896251
0x47b	108.88501742160278
0x47c	108.79025239338556
0x47d	108.69565217391305
0x47e	108.60121633362294
0x47f	108.50694444444444
0x480	108.41283607979184
0x481	108.31889081455806
0x482	108.22510822510823
0x483	108.13148788927336
0x484	108.038029386344
0x485	107.94473229706391
0x486	107.85159620362381
0x487	107.75862068965517
0x488	107.66580534022394
0x489	107.57314974182444
0x48a	107.48065348237317
0x48b	107.38831615120274
0x48c	107.29613733905579
0x48d	107.2041166380789
0x48e	107.11225364181662
0x48f	107.02054794520548
0x490	106.92899914456801
0x491	106.83760683760684
0x492	106.7463706233988
0x493	106.65529010238907
0x494	106.56436487638534
0x495	106.47359454855196
0x496	106.38297872340425
0x497	106.29251700680273
0x498	106.20220900594732
0x499	106.11205432937182
0x49a	106.02205258693809
0x49b	105.9322033898305
0x49c	105.84250635055038
0x49d	105.75296108291032
0x49e	105.66356720202874
0x49f	105.57432432432432
0x4a0	105.48523206751055
0x4a1	105.39629005059022
0x4a2	105.30749789385004
0x4a3	105.21885521885523
0x4a4	105.13036164844407
0x4a5	105.04201680672269
0x4a6	104.95382031905962
0x4a7	104.86577181208054
0x4a8	104.77787091366304
0x4a9	104.69011725293133
0x4aa	104.60251046025104
0x4ab	104.51505016722408
0x4ac	104.42773600668338
0x4ad	104.3405676126878
0x4ae	104.2535446205171
0x4af	104.16666666666667
0x4b0	104.07993338884263
0x4b1	103.99334442595674
0x4b2	103.90689941812137
0x4b3	103.82059800664452
0x4b4	103.7344398340249
0x4b5	103.64842454394693
0x4b6	103.56255178127589
0x4b7	103.47682119205298
0x4b8	103.3912324234905
0x4b9	103.30578512396694
0x4ba	103.2204789430223
0x4bb	103.13531353135313
0x4bc	103.05028854080791
0x4bd	102.9654036243822
0x4be	102.88065843621399
0x4bf	102.79605263157895
0x4c0	102.71158586688578
0x4c1	102.6272577996716
0x4c2	102.54306808859721
0x4c3	102.45901639344262
0x4c4	102.37510237510237
0x4c5	102.29132569558101
0x4c6	102.20768601798855
0x4c7	102.12418300653594
0x4c8	102.04081632653062
0x4c9	101.95758564437195
0x4ca	101.87449062754686
0x4cb	101.7915309446254
0x4cc	101.70870626525631
0x4cd	101.6260162601626
0x4ce	101.54346060113728
0x4cf	101.46103896103897
0x4d0	101.37875101378751
0x4d1	101.2965964343598
0x4d2	101.21457489878543
0x4d3	101.13268608414239
0x4d4	101.05092966855295
0x4d5	100.96930533117933
0x4d6	100.88781275221953
0x4d7	100.80645161290323
0x4d8	100.72522159548751
0x4d9	100.64412238325282
0x4da	100.5631536604988
0x4db	100.48231511254019
0x4dc	100.40160642570281
0x4dd	100.32102728731942
0x4de	100.24057738572574
0x4df	100.16025641025641
0x4e0	100.080064051241
0x4e1	100.0
0x4e2	99.92006394884093
0x4e3	99.84025559105432
0x4e4	99.76057462090982
0x4e5	99.68102073365232
0x4e6	99.60159362549801
0x4e7	99.52229299363057
0x4e8	99.44311853619729
0x4e9	99.36406995230524
0x4ea	99.28514694201748
0x4eb	99.2063492063492
0x4ec	99.12767644726408
0x4ed	99.04912836767036
0x4ee	98.97070467141727
0x4ef	98.89240506329114
0x4f0	98.81422924901186
0x4f1	98.73617693522907
0x4f2	98.65824782951854
0x4f3	98.58044164037855
0x4f4	98.50275807722616
0x4f5	98.4251968503937
0x4f6	98.3477576711251
0x4f7	98.27044025157232
0x4f8	98.19324430479183
0x4f9	98.11616954474097
0x4fa	98.03921568627452
0x4fb	97.96238244514106
0x4fc	97.88566953797964
0x4fd	97.80907668231612
0x4fe	97.73260359655981
0x4ff	97.65625
0x500	97.5800156128025
0x501	97.50390015600624
0x502	97.42790335151987
0x503	97.35202492211837
0x504	97.27626459143968
0x505	97.20062208398134
0x506	97.12509712509713
0x507	97.04968944099379
0x508	96.9743987587277
0x509	96.89922480620154
0x50a	96.82416731216111
0x50b	96.74922600619195
0x50c	96.67440061871616
0x50d	96.59969088098919
0x50e	96.52509652509653
0x50f	96.45061728395062
0x510	96.37625289128759
0x511	96.3020030816641
0x512	96.2278675904542
0x513	96.15384615384616
0x514	96.07993850883935
0x515	96.00614439324117
0x516	95.93246354566385
0x517	95.85889570552148
0x518	95.78544061302682
0x519	95.71209800918837
0x51a	95.63886763580719
0x51b	95.565749235474
0x51c	95.49274255156608
0x51d	95.41984732824427
0x51e	95.34706331045004
0x51f	95.27439024390245
0x520	95.2018278750952
0x521	95.12937595129375
0x522	95.05703422053232
0x523	94.98480243161094
0x524	94.91268033409264
0x525	94.84066767830045
0x526	94.76876421531463
0x527	94.6969696969697
0x528	94.62528387585162
0x529	94.55370650529501
0x52a	94.48223733938019
0x52b	94.41087613293051
0x52c	94.33962264150944
0x52d	94.2684766214178
0x52e	94.19743782969103
0x52f	94.12650602409639
0x530	94.05568096313017
0x531	93.98496240601504
0x532	93.91435011269722
0x533	93.84384384384384
0x534	93.7734433608402
0x535	93.7031484257871
0x536	93.63295880149813
0x537	93.562874251497
0x538	93.49289454001496
0x539	93.42301943198804
0x53a	93.35324869305452
0x53b	93.28358208955224
0x53c	93.21401938851604
0x53d	93.14456035767512
0x53e	93.07520476545048
0x53f	93.00595238095238
0x540	92.93680297397769
0x541	92.86775631500743
0x542	92.79881217520416
0x543	92.7299703264095
0x544	92.66123054114159
0x545	92.5925925925926
0x546	92.5240562546262
0x547	92.45562130177515
0x548	92.38728750923873
0x549	92.31905465288035
0x54a	92.25092250922509
0x54b	92.18289085545723
0x54c	92.11495946941784
0x54d	92.04712812960236
0x54e	91.97939661515821
0x54f	91.91176470588235
0x550	91.84423218221896
0x551	91.77679882525698
0x552	91.70946441672781
0x553	91.64222873900293
0x554	91.57509157509158
0x555	91.50805270863836
0x556	91.441111923921
0x557	91.37426900584795
0x558	91.30752373995617
0x559	91.24087591240875
0x55a	91.17432530999271
0x55b	91.10787172011662
0x55c	91.04151493080845
0x55d	90.97525473071325
0x55e	90.9090909090909
0x55f	90.84302325581395
0x560	90.77705156136528
0x561	90.71117561683599
0x562	90.64539521392314
0x563	90.57971014492753
0x564	90.51412020275163
0x565	90.44862518089725
0x566	90.38322487346349
0x567	90.3179190751445
0x568	90.25270758122744
0x569	90.18759018759019
0x56a	90.12256669069936
0x56b	90.05763688760807
0x56c	89.99280057595392
0x56d	89.92805755395683
0x56e	89.86340762041696
0x56f	89.79885057471265
0x570	89.73438621679827
0x571	89.6700143472023
0x572	89.60573476702508
0x573	89.54154727793696
0x574	89.4774516821761
0x575	89.4134477825465
0x576	89.34953538241601
0x577	89.28571428571429
0x578	89.22198429693077
0x579	89.1583452211127
0x57a	89.09479686386315
0x57b	89.03133903133903
0x57c	88.96797153024912
0x57d	88.90469416785206
0x57e	88.84150675195451
0x57f	88.7784090909091
0x580	88.71540099361249
0x581	88.65248226950355
0x582	88.5896527285613
0x583	88.52691218130312
0x584	88.46426043878273
0x585	88.4016973125884
0x586	88.33922261484099
0x587	88.2768361581921
0x588	88.21453775582216
0x589	88.15232722143864
0x58a	88.09020436927413
0x58b	88.02816901408451
0x58c	87.96622097114708
0x58d	87.9043600562588
0x58e	87.84258608573437
0x58f	87.78089887640449
0x590	87.71929824561404
0x591	87.6577840112202
0x592	87.59635599159076
0x593	87.53501400560224
0x594	87.4737578726382
0x595	87.41258741258741
0x596	87.35150244584207
0x597	87.29050279329608
0x598	87.22958827634334
0x599	87.16875871687587
0x59a	87.10801393728222
0x59b	87.04735376044569
0x59c	86.98677800974252
0x59d	86.92628650904034
0x59e	86.86587908269631
0x59f	86.80555555555556
0x5a0	86.74531575294934
0x5a1	86.68515950069349
0x5a2	86.62508662508662
0x5a3	86.56509695290859
0x5a4	86.50519031141869
0x5a5	86.44536652835409
0x5a6	86.38562543192813
0x5a7	86.32596685082873
0x5a8	86.2663906142167
0x5a9	86.20689655172414
0x5aa	86.1474844934528
0x5ab	86.08815426997245
0x5ac	86.02890571231934
0x5ad	85.9697386519945
0x5ae	85.91065292096219
0x5af	85.85164835164835
0x5b0	85.79272477693891
0x5b1	85.73388203017832
0x5b2	85.67511994516792
0x5b3	85.61643835616438
0x5b4	85.55783709787816
0x5b5	85.49931600547195
0x5b6	85.44087491455913
0x5b7	85.38251366120218
0x5b8	85.32423208191126
0x5b9	85.26603001364256
0x5ba	85.20790729379686
0x5bb	85.14986376021798
0x5bc	85.0918992511913
0x5bd	85.03401360544218
0x5be	84.9762066621346
0x5bf	84.91847826086956
0x5c0	84.86082824168363
0x5c1	84.8032564450475
0x5c2	84.7457627118644
0x5c3	84.68834688346884
0x5c4	84.63100880162492
0x5c5	84.57374830852504
0x5c6	84.51656524678837
0x5c7	84.45945945945945
0x5c8	84.40243079000675
0x5c9	84.34547908232119
0x5ca	84.28860418071477
0x5cb	84.23180592991913
0x5cc	84.17508417508418
0x5cd	84.11843876177659
0x5ce	84.06186953597847
0x5cf	84.00537634408602
0x5d0	83.948959032908
0x5d1	83.89261744966443
0x5d2	83.83635144198524
0x5d3	83.78016085790885
0x5d4	83.72404554588077
0x5d5	83.66800535475234
0x5d6	83.61204013377926
0x5d7	83.55614973262033
0x5d8	83.500334001336
0x5d9	83.44459279038718
0x5da	83.38892595063376
0x5db	83.33333333333333
0x5dc	83.27781479013991
0x5dd	83.22237017310253
0x5de	83.166999334664
0x5df	83.11170212765957
0x5e0	83.05647840531562
0x5e1	83.00132802124834
0x5e2	82.94625082946251
0x5e3	82.89124668435014
0x5e4	82.8363154406892
0x5e5	82.78145695364239
0x5e6	82.72667107875579
0x5e7	82.67195767195767
0x5e8	82.61731658955718
0x5e9	82.56274768824306
0x5ea	82.50825082508251
0x5eb	82.45382585751979
0x5ec	82.39947264337508
0x5ed	82.34519104084322
0x5ee	82.29098090849243
0x5ef	82.23684210526316
0x5f0	82.1827744904668
0x5f1	82.1287779237845
0x5f2	82.07485226526592
0x5f3	82.02099737532808
0x5f4	81.9672131147541
0x5f5	81.913499344692
0x5f6	81.85985592665357
0x5f7	81.80628272251309
0x5f8	81.75277959450621
0x5f9	81.69934640522875
0x5fa	81.64598301763553
0x5fb	81.59268929503916
0x5fc	81.53946510110893
0x5fd	81.48631029986961
0x5fe	81.43322475570032
0x5ff	81.38020833333333
0x600	81.32726089785297
0x601	81.2743823146944
0x602	81.22157244964262
0x603	81.16883116883118
0x604	81.11615833874107
0x605	81.06355382619974
0x606	81.01101749837979
0x607	80.95854922279793
0x608	80.90614886731392
0x609	80.85381630012937
0x60a	80.80155138978668
0x60b	80.74935400516796
0x60c	80.69722401549387
0x60d	80.64516129032258
0x60e	80.59316569954868
0x60f	80.54123711340206
0x610	80.48937540244688
0x611	80.43758043758044
0x612	80.38585209003216
0x613	80.33419023136247
0x614	80.28259473346179
0x615	80.23106546854942
0x616	80.17960230917255
0x617	80.12820512820512
0x618	80.07687379884689
0x619	80.02560819462228
0x61a	79.9744081893794
0x61b	79.923273657289
0x61c	79.87220447284345
0x61d	79.82120051085569
0x61e	79.7702616464582
0x61f	79.71938775510205
0x620	79.66857871255577
0x621	79.61783439490446
0x622	79.56715467854869
0x623	79.51653944020356
0x624	79.46598855689764
0x625	79.41550190597205
0x626	79.36507936507937
0x627	79.31472081218274
0x628	79.26442612555485
0x629	79.21419518377694
0x62a	79.16402786573781
0x62b	79.11392405063292
0x62c	79.06388361796331
0x62d	79.01390644753477
0x62e	78.96399241945673
0x62f	78.91414141414141
0x630	78.86435331230284
0x631	78.81462799495587
0x632	78.76496534341526
0x633	78.71536523929471
0x634	78.66582756450597
0x635	78.61635220125787
0x636	78.56693903205532
0x637	78.51758793969849
0x638	78.46829880728185
0x639	78.41907151819322
0x63a	78.36990595611286
0x63b	78.32080200501254
0x63c	78.27175954915467
0x63d	78.22277847309137
0x63e	78.17385866166354
0x63f	78.125
0x640	78.07620237351655
0x641	78.02746566791511
0x642	77.97878976918278
0x643	77.93017456359102
0x644	77.88161993769471
0x645	77.83312577833125
0x646	77.78469197261978
0x647	77.7363184079602
0x648	77.68800497203232
0x649	77.63975155279503
0x64a	77.59155803848542
0x64b	77.54342431761786
0x64c	77.49535027898327
0x64d	77.44733581164807
0x64e	77.39938080495357
0x64f	77.35148514851485
0x650	77.30364873222015
0x651	77.25587144622992
0x652	77.20815318097591
0x653	77.1604938271605
0x654	77.11289327575571
0x655	77.06535141800246
0x656	77.01786814540974
0x657	76.9704433497537
0x658	76.92307692307692
0x659	76.87576875768758
0x65a	76.82851874615858
0x65b	76.78132678132678
0x65c	76.7341927562922
0x65d	76.68711656441718
0x65e	76.64009809932557
0x65f	76.59313725490196
0x660	76.54623392529088
0x661	76.49938800489596
0x662	76.4525993883792
0x663	76.40586797066015
0x664	76.35919364691509
0x665	76.31257631257631
0x666	76.2660158633313
0x667	76.21951219512195
0x668	76.17306520414381
0x669	76.12667478684531
0x66a	76.08034083992696
0x66b	76.03406326034063
0x66c	75.98784194528875
0x66d	75.94167679222357
0x66e	75.89556769884639
0x66f	75.8495145631068
0x670	75.80351728320194
0x671	75.75757575757575
0x672	75.71168988491823
0x673	75.66585956416465
0x674	75.62008469449486
0x675	75.57436517533253
0x676	75.52870090634441
0x677	75.48309178743962
0x678	75.43753771876887
0x679	75.39203860072377
0x67a	75.34659433393611
0x67b	75.3012048192771
0x67c	75.25586995785672
0x67d	75.21058965102286
0x67e	75.1653638003608
0x67f	75.1201923076923
0x680	75.07507507507508
0x681	75.03001200480192
0x682	74.98500299940012
0x683	74.9400479616307
0x684	74.89514679448772
0x685	74.8502994011976
0x686	74.80550568521844
0x687	74.76076555023923
0x688	74.71607890017931
0x689	74.67144563918758
0x68a	74.6268656716418
0x68b	74.58233890214797
0x68c	74.53786523553966
0x68d	74.49344457687724
0x68e	74.44907683144729
0x68f	74.4047619047619
0x690	74.360499702558
0x691	74.31629013079667
0x692	74.27213309566251
0x693	74.22802850356294
0x694	74.1839762611276
0x695	74.13997627520759
0x696	74.09602845287493
0x697	74.0521327014218
0x698	74.00828892835997
0x699	73.96449704142012
0x69a	73.92075694855116
0x69b	73.87706855791963
0x69c	73.83343177790904
0x69d	73.78984651711924
0x69e	73.74631268436578
0x69f	73.70283018867924
0x6a0	73.65939893930465
0x6a1	73.61601884570082
0x6a2	73.57268981753973
0x6a3	73.52941176470588
0x6a4	73.4861845972957
0x6a5	73.44300822561692
0x6a6	73.3998825601879
0x6a7	73.35680751173709
0x6a8	73.31378299120234
0x6a9	73.27080890973036
0x6aa	73.22788517867603
0x6ab	73.18501170960188
0x6ac	73.14218841427736
0x6ad	73.09941520467837
0x6ae	73.05669199298656
0x6af	73.01401869158879
0x6b0	72.97139521307648
0x6b1	72.92882147024504
0x6b2	72.8862973760933
0x6b3	72.84382284382285
0x6b4	72.80139778683751
0x6b5	72.75902211874272
0x6b6	72.71669575334496
0x6b7	72.67441860465117
0x6b8	72.6321905868681
0x6b9	72.59001161440186
0x6ba	72.54788160185723
0x6bb	72.50580046403712
0x6bc	72.46376811594203
0x6bd	72.4217844727694
0x6be	72.37984944991314
0x6bf	72.33796296296296
0x6c0	72.29612492770387
0x6c1	72.25433526011561
0x6c2	72.21259387637204
0x6c3	72.17090069284065
0x6c4	72.12925562608194
0x6c5	72.08765859284891
0x6c6	72.04610951008645
0x6c7	72.00460829493088
0x6c8	71.96315486470927
0x6c9	71.92174913693901
0x6ca	71.8803910293272
0x6cb	71.83908045977012
0x6cc	71.79781734635267
0x6cd	71.75660160734787
0x6ce	71.7154331612163
0x6cf	71.6743119266055
0x6d0	71.63323782234957
0x6d1	71.5922107674685
0x6d2	71.55123068116771
0x6d3	71.51029748283753
0x6d4	71.4694110920526
0x6d5	71.42857142857143
0x6d6	71.3877784123358
0x6d7	71.34703196347031
0x6d8	71.3063320022818
0x6d9	71.26567844925884
0x6da	71.22507122507122
0x6db	71.18451025056947
0x6dc	71.14399544678429
0x6dd	71.10352673492605
0x6de	71.0631040363843
0x6df	71.02272727272727
0x6e0	70.9823963657013
0x6e1	70.94211123723042
0x6e2	70.90187180941577
0x6e3	70.86167800453515
0x6e4	70.8215297450425
0x6e5	70.78142695356739
0x6e6	70.74136955291455
0x6e7	70.70135746606334
0x6e8	70.66139061616732
0x6e9	70.62146892655367
0x6ea	70.58159232072275
0x6eb	70.54176072234763
0x6ec	70.50197405527355
0x6ed	70.46223224351748
0x6ee	70.4225352112676
0x6ef	70.38288288288288
0x6f0	70.34327518289251
0x6f1	70.3037120359955
0x6f2	70.26419336706014
0x6f3	70.2247191011236
0x6f4	70.18528916339136
0x6f5	70.14590347923681
0x6f6	70.10656197420079
0x6f7	70.06726457399103
0x6f8	70.0280112044818
0x6f9	69.98880179171333
0x6fa	69.94963626189144
0x6fb	69.91051454138703
0x6fc	69.8714365567356
0x6fd	69.83240223463687
0x6fe	69.79341150195421
0x6ff	69.75446428571429
0x700	69.71556051310652
0x701	69.67670011148272
0x702	69.63788300835654
0x703	69.59910913140311
0x704	69.56037840845855
0x705	69.52169076751946
0x706	69.48304613674263
0x707	69.44444444444444
0x708	69.4058856191005
0x709	69.36736958934517
0x70a	69.32889628397116
0x70b	69.29046563192905
0x70c	69.25207756232687
0x70d	69.21373200442967
0x70e	69.17542888765911
0x70f	69.13716814159292
0x710	69.09894969596462
0x711	69.06077348066299
0x712	69.02263942573164
0x713	68.98454746136865
0x714	68.94649751792609
0x715	68.90848952590959
0x716	68.87052341597796
0x717	68.83259911894272
0x718	68.79471656576774
0x719	68.75687568756875
0x71a	68.71907641561297
0x71b	68.68131868131869
0x71c	68.64360241625481
0x71d	68.6059275521405
0x71e	68.56829402084476
0x71f	68.53070175438596
0x720	68.4931506849315
0x721	68.45564074479738
0x722	68.41817186644772
0x723	68.38074398249454
0x724	68.3433570256971
0x725	68.30601092896175
0x726	68.26870562534134
0x727	68.23144104803494
0x728	68.19421713038734
0x729	68.15703380588877
0x72a	68.11989100817439
0x72b	68.08278867102396
0x72c	68.04572672836146
0x72d	68.00870511425462
0x72e	67.97172376291462
0x72f	67.93478260869566
0x730	67.89788158609451
0x731	67.86102062975027
0x732	67.82419967444385
0x733	67.78741865509761
0x734	67.75067750677506
0x735	67.71397616468039
0x736	67.6773145641581
0x737	67.64069264069263
0x738	67.60411032990805
0x739	67.56756756756756
0x73a	67.53106428957321
0x73b	67.49460043196544
0x73c	67.45817593092283
0x73d	67.4217907227616
0x73e	67.38544474393531
0x73f	67.34913793103448
0x740	67.31287022078621
0x741	67.27664155005382
0x742	67.24045185583647
0x743	67.20430107526882
0x744	67.16818914562063
0x745	67.13211600429645
0x746	67.09608158883522
0x747	67.06008583690988
0x748	67.02412868632707
0x749	66.9882100750268
0x74a	66.95232994108196
0x74b	66.91648822269808
0x74c	66.88068485821294
0x74d	66.84491978609626
0x74e	66.80919294494923
0x74f	66.77350427350427
0x750	66.73785371062466
0x751	66.70224119530417
0x752	66.66666666666667
0x753	66.63113006396588
0x754	66.59563132658498
0x755	66.5601703940362
0x756	66.52474720596062
0x757	66.48936170212765
0x758	66.45401382243487
0x759	66.41870350690755
0x75a	66.38343069569835
0x75b	66.34819532908705
0x75c	66.3129973474801
0x75d	66.27783669141039
0x75e	66.24271330153682
0x75f	66.20762711864407
0x760	66.17257808364214
0x761	66.13756613756614
0x762	66.10259122157589
0x763	66.0676532769556
0x764	66.03275224511357
0x765	65.99788806758184
0x766	65.96306068601584
0x767	65.92827004219409
0x768	65.89351607801792
0x769	65.85879873551106
0x76a	65.82411795681938
0x76b	65.78947368421052
0x76c	65.75486586007365
0x76d	65.72029442691904
0x76e	65.68575932737782
0x76f	65.65126050420169
0x770	65.61679790026247
0x771	65.58237145855195
0x772	65.54798112218144
0x773	65.51362683438155
0x774	65.47930853850184
0x775	65.44502617801047
0x776	65.41077969649398
0x777	65.3765690376569
0x778	65.34239414532148
0x779	65.30825496342737
0x77a	65.27415143603133
0x77b	65.24008350730689
0x77c	65.20605112154408
0x77d	65.17205422314912
0x77e	65.13809275664408
0x77f	65.10416666666667
0x780	65.07027589796981
0x781	65.03642039542143
0x782	65.00260010400416
0x783	64.96881496881497
0x784	64.93506493506493
0x785	64.90134994807892
0x786	64.86766995329528
0x787	64.83402489626556
0x788	64.80041472265422
0x789	64.76683937823834
0x78a	64.7332988089073
0x78b	64.69979296066252
0x78c	64.66632177961718
0x78d	64.63288521199587
0x78e	64.59948320413437
0x78f	64.56611570247934
0x790	64.53278265358803
0x791	64.49948400412796
0x792	64.46621970087674
0x793	64.43298969072166
0x794	64.39979392065945
0x795	64.36663233779609
0x796	64.33350488934637
0x797	64.30041152263375
0x798	64.26735218508998
0x799	64.23432682425488
0x79a	64.20133538777607
0x79b	64.16837782340862
0x79c	64.13545407901488
0x79d	64.1025641025641
0x79e	64.06970784213225
0x79f	64.03688524590164
0x7a0	64.00409626216077
0x7a1	63.97134083930399
0x7a2	63.9386189258312
0x7a3	63.90593047034765
0x7a4	63.87327542156362
0x7a5	63.84065372829418
0x7a6	63.808065339458906
0x7a7	63.775510204081634
0x7a8	63.74298827129016
0x7a9	63.710499490316
0x7aa	63.67804381049414
0x7ab	63.645621181262726
0x7ac	63.61323155216285
0x7ad	63.58087487283825
0x7ae	63.54855109303508
0x7af	63.516260162601625
0x7b0	63.48400203148807
0x7b1	63.45177664974619
0x7b2	63.41958396752917
0x7b3	63.38742393509128
0x7b4	63.35529650278763
0x7b5	63.32320162107396
0x7b6	63.29113924050633
0x7b7	63.25910931174089
0x7b8	63.22711178553364
0x7b9	63.19514661274014
0x7ba	63.163213744315314
0x7bb	63.13131313131313
0x7bc	63.09944472488642
0x7bd	63.06760847628658
0x7be	63.035804336863336
0x7bf	63.00403225806452
0x7c0	62.97229219143577
0x7c1	62.94058408862034
0x7c2	62.90890790135883
0x7c3	62.87726358148893
0x7c4	62.845651080945196
0x7c5	62.814070351758794
0x7c6	62.78252134605726
0x7c7	62.75100401606426
0x7c8	62.719518314099346
0x7c9	62.688064192577734
0x7ca	62.65664160401003
0x7cb	62.62525050100201
0x7cc	62.59389083625438
0x7cd	62.56256256256256
0x7ce	62.53126563281641
0x7cf	62.5
0x7d0	62.4687656171914
0x7d1	62.437562437562434
0x7d2	62.406390414378436
0x7d3	62.375249500998
0x7d4	62.34413965087282
0x7d5	62.31306081754736
0x7d6	62.2820129546587
0x7d7	62.25099601593625
0x7d8	62.22000995520159
0x7d9	62.18905472636816
0x7da	62.158130283441075
0x7db	62.1272365805169
0x7dc	62.09637357178341
0x7dd	62.06554121151937
0x7de	62.03473945409429
0x7df	62.00396825396825
0x7e0	61.97322756569162
0x7e1	61.94251734390485
0x7e2	61.91183754333829
0x7e3	61.881188118811885
0x7e4	61.85056902523503
0x7e5	61.81998021760633
0x7e6	61.78942165101335
0x7e7	61.758893280632414
0x7e8	61.72839506172839
0x7e9	61.697926949654494
0x7ea	61.667488899851996
0x7eb	61.6370808678501
0x7ec	61.60670280926565
0x7ed	61.576354679802954
0x7ee	61.54603643525357
0x7ef	61.51574803149607
0x7f0	61.48548942449582
0x7f1	61.455260570304816
0x7f2	61.42506142506142
0x7f3	61.39489194499018
0x7f4	61.36475208640157
0x7f5	61.33464180569185
0x7f6	61.30456105934282
0x7f7	61.27450980392157
0x7f8	61.24448799608035
0x7f9	61.21449559255632
0x7fa	61.18453255017132
0x7fb	61.154598825831705
0x7fc	61.12469437652812
0x7fd	61.09481915933529
0x7fe	61.064973131411826
0x7ff	61.03515625
0x800	61.00536847242557
0x801	60.97560975609756
0x802	60.945880058508045
0x803	60.916179337231966
0x804	60.88650754992694
0x805	60.85686465433301
0x806	60.82725060827251
0x807	60.797665369649806
0x808	60.76810889645114
0x809	60.73858114674441
0x80a	60.70908207867897
0x80b	60.679611650485434
0x80c	60.6501698204755
0x80d	60.62075654704171
0x80e	60.5913717886573
0x80f	60.56201550387597
0x810	60.53268765133172
0x811	60.50338818973862
0x812	60.47411707789066
0x813	60.44487427466151
0x814	60.41565973900435
0x815	60.38647342995169
0x816	60.35731530661516
0x817	60.32818532818533
0x818	60.2990834539315
0x819	60.27000964320154
0x81a	60.24096385542169
0x81b	60.21194605009634
0x81c	60.18295618680789
0x81d	60.15399422521656
0x81e	60.12506012506012
0x81f	60.09615384615385
0x820	60.0672753483902
0x821	60.03842459173871
0x822	60.009601536245796
0x823	59.98080614203455
0x824	59.95203836930455
0x825	59.923298178331734
0x826	59.89458552946814
0x827	59.86590038314176
0x828	59.83724269985639
0x829	59.80861244019139
0x82a	59.78000956480153
0x82b	59.751434034416825
0x82c	59.72288580984233
0x82d	59.69436485195798
0x82e	59.665871121718375
0x82f	59.63740458015267
0x830	59.60896518836433
0x831	59.58055290753098
0x832	59.55216769890424
0x833	59.523809523809526
0x834	59.495478343645885
0x835	59.467174119885826
0x836	59.43889681407513
0x837	59.4106463878327
0x838	59.38242280285036
0x839	59.35422602089269
0x83a	59.326056003796865
0x83b	59.297912713472485
0x83c	59.26979611190138
0x83d	59.241706161137444
0x83e	59.21364282330649
0x83f	59.18560606060606
0x840	59.15759583530525
0x841	59.12961210974456
0x842	59.1016548463357
0x843	59.07372400756144
0x844	59.045819555975434
0x845	59.01794145420208
0x846	58.99008966493629
0x847	58.9622641509434
0x848	58.934464875058936
0x849	58.906691800188504
0x84a	58.87894488930758
0x84b	58.85122410546139
0x84c	58.8235294117647
0x84d	58.79586077140169
0x84e	58.76821814762577
0x84f	58.7406015037594
0x850	58.71301080319399
0x851	58.68544600938967
0x852	58.65790708587517
0x853	58.630393996247655
0x854	58.602906704172526
0x855	58.575445173383315
0x856	58.5480093676815
0x857	58.52059925093633
0x858	58.493214787084696
0x859	58.465855940130965
0x85a	58.438522674146796
0x85b	58.41121495327103
0x85c	58.38393274170948
0x85d	58.356676003734826
0x85e	58.32944470368642
0x85f	58.30223880597015
0x860	58.27505827505828
0x861	58.24790307548928
0x862	58.22077317186772
0x863	58.19366852886406
0x864	58.16658911121452
0x865	58.13953488372093
0x866	58.11250581125058
0x867	58.08550185873606
0x868	58.0585229911751
0x869	58.03156917363045
0x86a	58.0046403712297
0x86b	57.97773654916512
0x86c	57.95085767269356
0x86d	57.92400370713624
0x86e	57.89717461787865
0x86f	57.870370370370374
0x870	57.84359093012494
0x871	57.816836262719704
0x872	57.790106333795656
0x873	57.7634011090573
0x874	57.736720554272516
0x875	57.71006463527239
0x876	57.683433317951085
0x877	57.656826568265686
0x878	57.630244352236055
0x879	57.6036866359447
0x87a	57.57715338553662
0x87b	57.55064456721915
0x87c	57.52416014726185
0x87d	57.49770009199632
0x87e	57.47126436781609
0x87f	57.44485294117647
0x880	57.418465778594395
